param,dens_0_posterior,dens_0_prior,bayes_factor
delta_a_rew,0.022740983533116786,0.4024157457648118,17.69561748192596
delta_a_pun,0.021453147487783996,0.4024157457648118,18.757888370177767
delta_K,0.1899492123808323,0.4024157457648118,2.118543902977612
delta_omega_p,0.36771728615078375,0.4024157457648118,1.0943617853194965
delta_omega_f,0.38985477943201857,0.4024157457648118,1.0322196032868787
